region,incgroup,offshore,country,cntrycode,bankname 2013,bankname 2009,spec,index_consol,cons_code,index_unconsol,unconsol_code,ISIN,Ticker,Swift,yoe,yoi,note_2009,note_2013,added2014,active2013,own1995,own1996,own1997,own1998,own1999,own2000,own2001,own2002,own2003,own2004,own2005,own2006,own2007,own2008,own2009,own2010,own2011,own2012,own2013,ownsou1995,ownsou1996,ownsou1997,ownsou1998,ownsou1999,ownsou2000,ownsou2001,ownsou2002,ownsou2003,ownsou2004,ownsou2005,ownsou2006,ownsou2007,ownsou2008,ownsou2009,ownsou2010,ownsou2011,ownsou2012,ownsou2013
MENA,EM,1,BAHRAIN,BHR,Commercial Bank of Bahrain B.S.C.,Commercial Bank of Bahrain B.S.C.,Commercial Banks,30952,U1,30952,U1,,Unlisted,,1984,2001,"Established on May 1, 1984. On January 1, 2001, Grindlays Bahrain Bank B.S.C. changed its name to Commercial Bank of Bahrain B.S.C. In October 2001, was absorbed by Ahli United Bank (Bahrain) B.S.C..",,0,Dissolved,1,1,1,1,1,1,,,,,,,,,,,,,,AUSTRALIA,AUSTRALIA,AUSTRALIA,AUSTRALIA,AUSTRALIA,AUSTRALIA,,,,,,,,,,,,,
MENA,EM,1,BAHRAIN,BHR,Ibdar Bank BSC,Elaf Bank,Commercial Banks,27762,C1,27762,C1,,Unlisted,ILAF BH BM,2007,,,,0,Active,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,KUWAIT,KUWAIT,KUWAIT,KUWAIT,KUWAIT,KUWAIT,KUWAIT
MENA,EM,1,BAHRAIN,BHR,First energy bank,First energy bank,Commercial Banks,27766,U1,27766,U1,,Unlisted,FEBB BH BM,2007,,,,0,Active,,,,,,,,,,,,,0,0,0,1,1,1,1,,,,,,,,,,,,,DOM,DOM,DOM,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES
MENA,EM,1,BAHRAIN,BHR,Future Bank B.S.C.,Future Bank B.S.C.,Commercial Banks,40917,U1,40917,U1,,Unlisted,FUBB BH BM,2004,,,,0,Active,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,IRAN,IRAN,IRAN,IRAN,IRAN,IRAN,IRAN,IRAN,IRAN,IRAN
MENA,EM,1,BAHRAIN,BHR,Gulf International Bank BSC,Gulf International Bank BSC,Commercial Banks,31642,C2,48408,U2,,Unlisted,GULF BH BM,1975,,"Established on November 13, 1975.",,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,KUWAIT,KUWAIT,KUWAIT,KUWAIT,KUWAIT,KUWAIT,KUWAIT,KUWAIT,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA
MENA,EM,1,BAHRAIN,BHR,International Banking Corporation BSC,International Banking Corporation BSC,Commercial Banks,16693,U1,16693,U1,,Unlisted,IBCB BH BM,2003,,"Established on May 22, 2003",,0,Active (receivership),,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA
MENA,EM,1,BAHRAIN,BHR,National Bank of Bahrain,National Bank of Bahrain,Commercial Banks,31687,U1,31687,U1,BH0005508773,NBB,NBOB BH BM,1957,,Established in 1957.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
MENA,EM,1,BAHRAIN,BHR,TAIB Bank B.S.C.,TAIB Bank B.S.C.,Commercial Banks,33823,C2,41366,U2,BH0004668594,TAIB,TAIB BH BM,1979,,"Established in 1979 as Trans Arabian Investment Bank EC. In 1994, its name changed to TAIB Bank E.C. In 2004, became TAIB Bank B.S.C.",,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,SAUDI ARABIA,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES
SA,DEV,0,BANGLADESH,BGD,AB Bank Ltd,AB Bank Ltd,Commercial Banks,32702,U1,32702,U1,BD0101ABBNK9,ABBANK,ABBL BD DH,1982,,"Established on April 12, 1982. In November 2007, Arab Bangladesh Bank Limited changed its name to AB Bank Ltd.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Agrani Bank Limited,Agrani Bank Limited,Commercial Banks,36787,U1,36787,U1,,Unlisted,AGBK BD DH,1972,,"Established on March 26, 1972. It has been corporatised on 15th November 2007 and emerged as Agrani Bank Limited taking over assets, liability and good over Agrani Bank",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Al-Arafah Islami Bank Ltd.,Al-Arafah Islami Bank Ltd.,Commercial Banks,44327,U1,44327,U1,BD0115AIBL04,ALARABANK,ALAR BD DH,1995,,,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Bangladesh Commerce Bank Ltd,Bangladesh Commerce Bank Ltd,Commercial Banks,19837,U1,19837,U1,,Unlisted,BCBL BD DH,1998,,,,0,Active,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Bangladesh Shilpa Rin Shangstha,Bangladesh Shilpa Rin Shangstha,Commercial Banks,49036,U1,49036,U1,,Unlisted,,1972,2009,,,0,Dissolved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,
SA,DEV,0,BANGLADESH,BGD,Bank Asia Limited,Bank Asia Limited,Commercial Banks,49474,U1,49474,U1,BD0127BASIA9,BANKASIA,BALB BD DH,1999,,,,0,Active,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,BASIC Bank Ltd-Bangladesh Small Industries & Commerce Bank Ltd,BASIC Bank Ltd-Bangladesh Small Industries & Commerce Bank Ltd,Commercial Banks,37554,U1,37554,U1,,Unlisted,BKSI BD DH,1988,,"Established on August 2, 1988. On September 30, 2001, Bank of Small Industries & Commerce changed its name to BASIC Bank Ltd.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,BRAC Bank Limited,BRAC Bank Limited,Commercial Banks,18501,U1,18501,U1,BD0138BRACB9,BRACBANK,BRAK BD DH,2001,,Established in 2001,,0,Active,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,City Bank Ltd,City Bank Ltd,Commercial Banks,32744,U1,32744,U1,BD0102CTBNK5,CITYBANK,CIBL BD DH,1983,,"Established on March 14, 1983.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Dhaka Bank Limited,Dhaka Bank Limited,Commercial Banks,46385,C1,46385,C1,BD0118DHBNK4,DHAKABANK,DHBL BD DH,1995,,"Established on July 5, 1985",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Dutch-Bangla Bank Limited,Dutch-Bangla Bank Limited,Commercial Banks,46948,U1,46948,U1,BD0121DUBBL4,DUTCHBANGL,DBBL BD DH,1996,,"Established on June 3, 1996.",,0,Active,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS
SA,DEV,0,BANGLADESH,BGD,Eastern Bank Limited,Eastern Bank Limited,Commercial Banks,44897,U1,44897,U1,BD0112EBL007,EBL,EBLD BD DH,1992,,"Established on August 16, 1992.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Export Import Bank of Bangladesh Limited,Export Import Bank of Bangladesh Limited,Commercial Banks,49851,U1,49851,U1,BD0129EXIMB2,EXIMBANK,EXBK BD DH,1999,,,,0,Active,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,First Security Islami Bank Limited,First Security Bank Limited,Commercial Banks,17106,U1,17106,U1,BD0147FSBNK5,FIRSTSBANK,FSEB BD DH,1999,,,,0,Active,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,IFIC Bank Limited-International Finance Investment and Commerce Bank Limited,IFIC Bank Limited-International Finance Investment and Commerce Bank Limited,Commercial Banks,37551,C1,37551,C1,BD0103IFIC07,IFIC,IFIC BD DH,1983,,"Established on June 24, 1983.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Jamuna Bank Ltd,Jamuna Bank Ltd,Commercial Banks,19872,U1,19872,U1,BD0134JMBNK8,JAMUNABANK,JAMU BD DH,2001,,,,0,Active,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Janata Bank Limited,Janata Bank Limited,Commercial Banks,42755,U1,42755,U1,,Unlisted,JANB BD DH,1972,,"Established in 1972. On 15th November 2007, Janata Bank was corporatised and changed its name to Janata Bank Limited.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Mercantile Bank Limited,Mercantile Bank Limited,Commercial Banks,49743,U1,49743,U1,BD0128MCBNK5,MERCANBANK,MBLB BD DH,1999,,,,0,Active,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Mutual Trust Bank,Mutual Trust Bank,Commercial Banks,49475,U1,49475,U1,BD0123MTBNK0,MTBL,MTBL BD DH,1999,,,,0,Active,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,National Bank Limited,National Bank Limited,Commercial Banks,33521,U1,33521,U1,BD0105NBL002,NBL,NBLB BD DH,1983,,"Established on March 23, 1983.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,National Credit and Commerce Bank Ltd.,National Credit and Commerce Bank Ltd.,Commercial Banks,43899,U1,43899,U1,BD0119NCCBL3,NCCBANK,NCCL BD DH,1993,,"Established on May 17, 1993.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,One Bank Limited,One Bank Limited,Commercial Banks,49744,U1,49744,U1,BD0126OBL006,ONEBANKLTD,ONEB BD DH,1999,,Established in May 1999.,,0,Active,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Premier Bank Ltd (The),Premier Bank Ltd (The),Commercial Banks,49943,U1,49943,U1,BD0140PRMRB8,PREMIERBAN,,1999,,,,0,Active,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Prime Bank Limited,Prime Bank Limited,Commercial Banks,40069,C2,27105,U2,BD0116PMBNK2,PRIMEBANK,PRBL BD DH,1995,,"Established on April 17, 1995.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Pubali Bank Limited,Pubali Bank Limited,Commercial Banks,43446,U1,43446,U1,BD0106PUBNK6,PUBALIBANK,PUBA BD DH,1959,,"Established on August 24, 1959 as Eastern Mercantile Bank Ltd. In 1972, its name changed to Pubali Bank. In 1984, was renamed Pubali Bank Limited.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Rupali Bank Limited,Rupali Bank Limited,Commercial Banks,45864,U1,45864,U1,BD0107RUBNK0,RUPALIBANK,RUPB BD DH,1972,,"Established on March 26, 1972.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Sonali Bank Limited,Sonali Bank Limited,Commercial Banks,43455,U1,43455,U1,,Unlisted,BSON BD DH,1972,,Established in 1972.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Southeast Bank Limited,Southeast Bank Limited,Commercial Banks,46600,U1,46600,U1,BD0117SEBNK1,SOUTHEASTB,SEBD BD DH,1995,,,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Standard Bank Limited,Standard Bank Limited,Commercial Banks,49316,U1,49316,U1,BD0125SBL009,STANDBANKL,SDBL BD DH,1999,,,,0,Active,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Trust Bank Ltd (The),Trust Bank Ltd (The),Commercial Banks,18831,U1,18831,U1,BD0145TRSTB2,TRUSTBANK,TTBL BD DH,1999,,,,0,Active,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,United Commercial Bank Ltd,United Commercial Bank Ltd,Commercial Banks,37556,U1,37556,U1,BD0108UCBL05,UCBL,UCBL BD DH,1983,,Established in 1983.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
SA,DEV,0,BANGLADESH,BGD,Uttara Bank Limited,Uttara Bank Limited,Commercial Banks,44326,U1,44326,U1,BD0109UTARA6,UTTARABANK,UTBL BD DH,1965,,"Established in 1965 as Eastern Banking Corporation Limited. On March 26, 1972 its name changed to Uttara Bank.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,DEV,1,BARBADOS,BRB,BanCaribe (Barbados) Bank Inc,BanCaribe (Barbados) Bank Inc,Commercial Banks,49934,U1,49934,U1,,Unlisted,,1500,2003,"In October 2001, Ocean Commercial Bank Inc changed its name to BanCaribe (Barbados) Bank Inc after being bought by BanCaribe a bank from Venuzual (currently owned by Scotiabank). In November 2003, ceased.",,0,Dissolved,1,1,1,1,1,1,1,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,
LAC,DEV,1,BARBADOS,BRB,Republic Bank (Barbados) Limited,Barbados National Bank Inc,Commercial Banks,32396,C2,45171,U2,BBP1613Y1059,BNB,BNBA BB BB,1978,,Established in 1978.,"Changed name to Republic Bank (Barbados) Limited on July 1, 2012.",0,Active,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO
LAC,DEV,1,BARBADOS,BRB,Butterfield Bank (Barbados) Limited,Butterfield Bank (Barbados) Limited,Commercial Banks,44328,U1,44328,U1,,Unlisted,BNTB BB BB,1993,2012,"The Bermuda based Butterfield Bank Group acquired the Barbados owned Mutual Bank of the Caribbean in December 2003. On January 27, 2004 The Mutual Bank of the Caribbean Inc changed its name  to Bank of Butterfield (Barbados) Ltd. In September 2004, changed its name to Butterfield Bank (Barbados) Limited.","Merged into First Citizens Bank Limited on August 27, 2012.",0,Dissolved,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,BERMUDA,BERMUDA,BERMUDA,BERMUDA,BERMUDA,BERMUDA,BERMUDA,BERMUDA,BERMUDA,,
LAC,DEV,1,BARBADOS,BRB,FirstCaribbean International Bank Limited,FirstCaribbean International Bank Limited,Bank Holding & Holding Companies,49192,C1,49192,C1,JMP4161T1063,FCIB,,1991,,"Established on May 7, 1993. On October 11, 2002, CIBC West Indies Holdings Ltd changed its name to FirstCaribbean International Bank Limited following the combination of the retail, corporate and offshore banking operations of Barclays Bank Plc in the Caribbean and the Bahamas and CIBC West Indies. The accounting treatment for the combination was determined to be that of a reverse acquisition with Barclays identified as the deemed acquirer. In December 2006, CIBC bought out the Barclays stake and became the primary shareholder in FirstCaribbean",,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA
LAC,DEV,1,BARBADOS,BRB,Occidental Bank (Barbados) Ltd,Occidental Bank (Barbados) Ltd,Commercial Banks,21710,U1,21710,U1,,Unlisted,,1991,,,,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA,COLOMBIA
LAC,DEV,1,BARBADOS,BRB,RBC Royal Bank (Barbados) Limited,RBTT Bank Barbados Limited,Commercial Banks,31007,C2,40602,U2,,Unlisted,RBTT BB BB,1984,,Established on October 1984 as Caribbean Commercial Bank. RBTT Financial Holdings Limited from Trinidad and Tobago acquired the bank in June 2004.,Rebranded as RBC Royal Bank in 2011.,0,Active,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,CANADA,CANADA,CANADA,CANADA,CANADA,CANADA
ECA,DEV,0,BELARUS,BLR,Bank for Foreign Economic Affairs ot the Republic of Belarus-Belvnesheconombank,Bank for Foreign Economic Affairs ot the Republic of Belarus-Belvnesheconombank,Commercial Banks,37337,C2,49878,U2,,Unlisted,BELB BY 2X,1991,,"Established on December 12, 1991.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION
ECA,DEV,0,BELARUS,BLR,Bank Moscow-Minsk JSC,Bank Moscow-Minsk JSC,Commercial Banks,19047,U1,19047,U1,,Unlisted,MMBN BY 22,2000,,"Established on April 7, 2000. In October 2007, Moscow-Minsk Foreign Bank changed its name to Bank Moscow-Minsk JSC.",,0,Active,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION
ECA,DEV,0,BELARUS,BLR,"Open Joint Stock Company ""Belagroprombank",Belagroprombank PJSC,Commercial Banks,44738,C2,40436,U2,,Unlisted,BAPB BY 2X,1991,,"Established on September 3, 1991.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,DEV,0,BELARUS,BLR,Belarus Exchange Bank-Belorusskiy Birzhevoy Bank,Belarus Exchange Bank-Belorusskiy Birzhevoy Bank,Commercial Banks,46938,U1,46938,U1,,Delisted,,1991,2002,"Established on October 7, 1992. Belarus Exchange Bank under bankruptcy since April 2002.",,0,Bankruptcy,0,0,0,0,0,0,0,,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,,,,,,
ECA,DEV,0,BELARUS,BLR,Joint Stock Company Savings Bank 'Belarusbank'-BelarusBank,BelarusBank,Commercial Banks,44817,C2,17017,U2,,Unlisted,AKBB BY 2X,1995,,"Established on October 1, 1995 following the merger of Commercial Bank and The State Savings of the Republic of Belarus. In July 2005, BelarusBank absorbed MinskComplexBank.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,DEV,0,BELARUS,BLR,Belarusky Narodny Bank,Belarusky Narodny Bank,Commercial Banks,37561,C2,27997,U2,,Unlisted,BLNB BY 2X,1991,,"Established on December 26, 1991. Currently the shareholder structure is: BENDERLOCK INVESTMENTS LIMITED (Cyprus) 43.5%, IFS (USA) 20% and Bank of Georgia (Georgia) 36.5%. In 2009 IFS bought 20% of the shares from Bank of Georgia, who at the time was the majority shareholder. Bank of Georgia acquired 70% equity interest in Belarusky Narodny Bank (BNB) in Belarus in 2008, before that the bank was domestic owned
",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,GEORGIA REP. OF,GEORGIA REP. OF,GEORGIA REP. OF,GEORGIA REP. OF,GEORGIA REP. OF,GEORGIA REP. OF
ECA,DEV,0,BELARUS,BLR,Belarussian Bank of Development and Reconstruction-Belinvestbank,Belarussian Bank of Development and Reconstruction-Belinvestbank,Commercial Banks,19234,U1,19234,U1,,Unlisted,BLBB BY 2X,2001,,Established in September 2001 through the merger of Belarussian Bank of Development and Belbusinessbank Joint Stock Company.,,0,Active,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
